"driver_id","users","rides","rides_completed","rides_canceled","age_range","platform","reviews","avg_rating"
"107019","1","1","1","0","18-24","android","0",""
"107019","3","3","3","0","25-34","android","3","2.33"
"107019","2","2","1","1","25-34","ios","1","5.00"
"107019","1","1","1","0","35-44","android","0",""
"107019","3","3","3","0","35-44","ios","3","2.33"
"107019","1","1","1","0","35-44","web","1","1.00"
"107019","1","1","1","0","45-54","ios","1","4.00"
"107019","3","3","3","0","Unknown","ios","2","4.50"
"107019","3","3","2","1","Unknown","web","2","1.00"
"107020","2","2","1","1","18-24","ios","1","5.00"
"107020","1","1","0","1","25-34","ios","0",""
"107020","1","1","1","0","35-44","android","0",""
"107020","5","5","3","2","35-44","ios","1","3.00"
"107020","1","1","1","0","35-44","web","1","1.00"
"107020","1","1","1","0","45-54","android","0",""
"107020","3","3","3","0","Unknown","android","2","3.50"
"107020","2","2","2","0","Unknown","ios","1","4.00"
"107021","1","1","0","1","18-24","web","0",""
"107021","1","1","1","0","25-34","android","1","4.00"
"107021","2","2","2","0","25-34","ios","1","2.00"
"107021","2","2","2","0","35-44","ios","2","1.50"
"107021","3","3","3","0","Unknown","android","2","1.00"
"107021","2","2","2","0","Unknown","ios","1","5.00"
"107022","1","1","1","0","18-24","android","0",""
"107022","1","1","1","0","18-24","ios","1","3.00"
"107022","1","1","1","0","18-24","web","1","5.00"
"107022","1","1","1","0","25-34","android","1","5.00"
"107022","3","3","3","0","25-34","ios","3","4.00"
"107022","2","2","2","0","35-44","android","2","1.00"
"107022","1","1","1","0","35-44","ios","1","1.00"
"107022","3","3","3","0","45-54","android","2","3.00"
"107022","3","3","2","1","Unknown","android","2","1.50"
"107022","3","3","3","0","Unknown","ios","0",""
"107023","2","2","1","1","18-24","ios","1","3.00"
"107023","1","1","1","0","35-44","ios","1","5.00"
"107023","1","1","1","0","35-44","web","0",""
"107023","1","1","1","0","45-54","ios","1","5.00"
"107023","1","1","0","1","Unknown","android","0",""
"107023","1","1","1","0","Unknown","ios","1","1.00"
"107024","1","1","1","0","18-24","ios","1","4.00"
"107024","1","1","0","1","18-24","web","0",""
"107024","1","1","1","0","25-34","ios","1","2.00"
"107024","2","2","2","0","35-44","android","1","4.00"
"107024","3","3","3","0","35-44","ios","3","4.67"
"107024","1","1","1","0","45-54","android","1","5.00"
"107024","1","1","1","0","45-54","ios","0",""
"107024","3","3","2","1","Unknown","ios","1","1.00"
"107025","2","2","2","0","18-24","android","1","5.00"
"107025","2","2","2","0","18-24","ios","1","1.00"
"107025","2","2","2","0","25-34","ios","1","3.00"
"107025","3","3","3","0","35-44","android","2","2.00"
"107025","4","4","4","0","35-44","ios","4","2.00"
"107025","1","1","1","0","35-44","web","1","1.00"
"107025","1","1","1","0","Unknown","android","1","4.00"
"107025","3","3","3","0","Unknown","ios","2","3.00"
"107025","1","1","1","0","Unknown","web","0",""
"107026","1","1","1","0","18-24","android","0",""
"107026","1","1","1","0","25-34","android","0",""
"107026","1","1","1","0","25-34","ios","1","5.00"
"107026","1","1","0","1","35-44","android","0",""
"107026","2","2","2","0","35-44","ios","1","1.00"
"107026","1","1","1","0","Unknown","android","1","5.00"
"107026","2","2","2","0","Unknown","ios","1","2.00"
"107027","1","1","1","0","25-34","android","1","4.00"
"107027","1","1","1","0","25-34","ios","1","1.00"
"107027","4","4","4","0","35-44","ios","4","3.00"
"107027","1","1","1","0","45-54","ios","1","4.00"
"107027","1","1","1","0","45-54","web","1","1.00"
"107027","2","2","2","0","Unknown","android","1","2.00"
"107027","4","4","4","0","Unknown","ios","3","4.00"
"107028","3","3","3","0","18-24","ios","2","4.50"
"107028","1","1","1","0","25-34","ios","1","1.00"
"107028","2","3","3","0","35-44","android","2","3.50"
"107028","1","1","1","0","35-44","ios","1","4.00"
"107028","1","1","1","0","45-54","android","0",""
"107028","2","2","2","0","Unknown","ios","1","2.00"
"107029","1","1","1","0","18-24","ios","1","4.00"
"107029","1","1","1","0","25-34","ios","1","1.00"
"107029","3","3","3","0","35-44","android","2","4.50"
"107029","4","4","3","1","35-44","ios","2","4.50"
"107029","1","1","0","1","35-44","web","0",""
"107029","1","1","1","0","45-54","ios","1","3.00"
"107029","4","4","4","0","Unknown","android","3","3.67"
"107029","2","2","2","0","Unknown","ios","2","3.00"
"107029","1","1","0","1","Unknown","web","0",""
"107030","1","1","0","1","18-24","ios","0",""
"107030","1","1","1","0","25-34","ios","0",""
"107030","2","2","1","1","35-44","ios","0",""
"107030","2","2","2","0","45-54","android","1","1.00"
"107030","1","1","1","0","45-54","ios","0",""
"107030","2","2","2","0","Unknown","ios","2","1.00"
"107030","1","1","1","0","Unknown","web","1","5.00"
"107031","1","1","1","0","25-34","ios","1","4.00"
"107031","2","2","2","0","35-44","android","2","3.50"
"107031","2","2","2","0","45-54","ios","2","2.00"
"107031","2","2","0","2","Unknown","ios","0",""
"107032","2","2","2","0","18-24","ios","2","3.00"
"107032","1","1","1","0","25-34","android","0",""
"107032","3","3","1","2","35-44","android","0",""
"107032","1","1","1","0","35-44","ios","0",""
"107032","1","1","1","0","45-54","ios","1","3.00"
"107032","1","1","1","0","Unknown","android","0",""
"107032","1","1","1","0","Unknown","ios","1","1.00"
"107032","1","1","1","0","Unknown","web","1","5.00"
"107033","1","1","1","0","25-34","android","1","3.00"
"107033","1","1","0","1","25-34","ios","0",""
"107033","1","1","1","0","35-44","ios","0",""
"107033","1","1","1","0","35-44","web","1","1.00"
"107033","1","1","0","1","45-54","android","0",""
"107033","2","2","2","0","45-54","ios","0",""
"107033","1","1","1","0","45-54","web","1","5.00"
"107033","1","1","1","0","Unknown","android","1","5.00"
"107033","3","3","3","0","Unknown","ios","1","4.00"
"107034","1","1","1","0","18-24","ios","1","4.00"
"107034","1","1","1","0","25-34","android","1","1.00"
"107034","2","2","2","0","25-34","ios","2","4.00"
"107034","1","1","1","0","35-44","android","1","2.00"
"107034","5","5","5","0","35-44","ios","1","1.00"
"107034","3","3","3","0","Unknown","ios","3","3.00"
"107035","2","2","2","0","25-34","ios","1","4.00"
"107035","2","2","2","0","35-44","android","1","2.00"
"107035","5","5","5","0","35-44","ios","2","1.00"
"107035","1","1","1","0","35-44","web","1","5.00"
"107035","1","1","1","0","Unknown","android","0",""
"107035","2","2","1","1","Unknown","ios","0",""
"107036","1","1","1","0","18-24","ios","1","1.00"
"107036","1","1","1","0","18-24","web","1","1.00"
"107036","2","2","2","0","25-34","android","2","4.50"
"107036","3","3","3","0","25-34","ios","3","2.67"
"107036","1","1","1","0","35-44","android","1","1.00"
"107036","4","4","2","2","35-44","ios","2","3.00"
"107036","1","1","1","0","35-44","web","0",""
"107036","1","1","1","0","45-54","ios","1","4.00"
"107036","1","1","1","0","Unknown","android","0",""
"107036","1","1","1","0","Unknown","ios","0",""
"107036","2","2","1","1","Unknown","web","1","4.00"
"107037","4","4","3","1","25-34","android","1","1.00"
"107037","1","1","1","0","25-34","ios","1","1.00"
"107037","1","1","1","0","25-34","web","1","1.00"
"107037","2","2","1","1","35-44","android","1","1.00"
"107037","2","2","2","0","35-44","ios","1","4.00"
"107037","2","2","2","0","45-54","android","1","5.00"
"107037","4","4","4","0","Unknown","ios","3","3.33"
"107038","1","1","1","0","18-24","ios","1","4.00"
"107038","3","3","2","1","25-34","ios","2","3.50"
"107038","2","2","2","0","Unknown","android","1","1.00"
"107039","1","1","1","0","25-34","android","0",""
"107039","2","2","2","0","25-34","ios","2","3.00"
"107039","1","1","1","0","35-44","ios","1","4.00"
"107039","1","1","1","0","45-54","ios","1","1.00"
"107039","2","2","1","1","Unknown","android","1","1.00"
"107039","1","1","1","0","Unknown","ios","1","1.00"
"107040","1","1","1","0","18-24","android","1","3.00"
"107040","1","1","0","1","25-34","android","0",""
"107040","4","4","3","1","35-44","ios","2","3.00"
"107040","1","1","1","0","35-44","web","1","1.00"
"107040","1","1","1","0","45-54","android","0",""
"107040","1","1","0","1","45-54","web","0",""
"107040","2","2","2","0","Unknown","android","0",""
"107040","3","3","2","1","Unknown","ios","2","1.00"
"107040","1","1","1","0","Unknown","web","1","3.00"
"107041","1","1","1","0","18-24","android","1","5.00"
"107041","1","1","1","0","18-24","ios","1","3.00"
"107041","2","2","2","0","25-34","android","2","4.50"
"107041","5","5","5","0","25-34","ios","5","3.40"
"107041","4","4","3","1","35-44","android","2","2.50"
"107041","3","3","3","0","35-44","ios","1","1.00"
"107041","5","5","4","1","Unknown","android","1","5.00"
"107041","4","4","4","0","Unknown","ios","4","2.75"
"107042","4","4","4","0","25-34","ios","2","3.00"
"107042","1","1","1","0","25-34","web","1","2.00"
"107042","1","1","1","0","35-44","android","1","4.00"
"107042","4","4","3","1","35-44","ios","2","2.50"
"107042","1","1","1","0","45-54","android","1","4.00"
"107042","1","1","1","0","45-54","web","1","5.00"
"107042","1","1","1","0","Unknown","android","0",""
"107042","1","1","1","0","Unknown","ios","0",""
"107043","1","1","1","0","18-24","android","0",""
"107043","1","1","1","0","35-44","ios","1","1.00"
"107043","1","1","1","0","35-44","web","1","1.00"
"107043","2","2","2","0","45-54","ios","2","4.00"
"107043","3","4","4","0","Unknown","ios","3","3.33"
"107044","4","4","3","1","18-24","ios","2","1.50"
"107044","3","3","3","0","25-34","ios","1","1.00"
"107044","2","2","2","0","35-44","ios","1","1.00"
"107044","3","3","3","0","45-54","android","3","3.33"
"107044","4","4","3","1","Unknown","android","3","1.00"
"107044","2","2","2","0","Unknown","ios","2","2.50"
"107045","1","1","1","0","18-24","android","0",""
"107045","2","2","2","0","18-24","ios","2","4.00"
"107045","1","1","1","0","25-34","android","1","4.00"
"107045","2","2","2","0","25-34","ios","1","3.00"
"107045","4","4","2","2","35-44","ios","2","2.00"
"107045","1","1","0","1","35-44","web","0",""
"107045","2","2","2","0","45-54","ios","1","2.00"
"107045","2","2","1","1","Unknown","android","1","4.00"
"107045","3","3","3","0","Unknown","ios","1","5.00"
"107046","1","1","1","0","18-24","android","1","5.00"
"107046","2","2","2","0","18-24","ios","2","3.00"
"107046","3","3","3","0","25-34","android","2","3.00"
"107046","3","3","3","0","35-44","android","2","1.50"
"107046","3","3","3","0","35-44","ios","3","4.00"
"107046","3","3","2","1","Unknown","android","1","4.00"
"107046","1","1","1","0","Unknown","ios","1","1.00"
"107046","1","2","2","0","Unknown","web","0",""
"107047","1","1","1","0","18-24","web","0",""
"107047","3","3","3","0","35-44","android","1","2.00"
"107047","5","5","5","0","35-44","ios","5","2.60"
"107047","1","1","1","0","Unknown","ios","1","3.00"
"107047","1","1","1","0","Unknown","web","0",""
"107048","3","3","2","1","25-34","ios","2","2.50"
"107048","2","2","2","0","35-44","android","1","5.00"
"107048","1","1","1","0","45-54","ios","1","2.00"
"107048","1","1","1","0","45-54","web","1","4.00"
"107048","2","2","2","0","Unknown","android","2","5.00"
"107048","2","2","2","0","Unknown","ios","2","4.50"
"107048","1","1","1","0","Unknown","web","1","4.00"
"107049","1","1","1","0","18-24","android","1","2.00"
"107049","3","3","3","0","25-34","ios","2","2.50"
"107049","2","2","2","0","25-34","web","2","2.50"
"107049","1","1","1","0","35-44","android","0",""
"107049","2","2","2","0","35-44","ios","1","3.00"
"107049","1","1","0","1","45-54","android","0",""
"107049","1","1","1","0","Unknown","android","1","3.00"
"107049","2","2","2","0","Unknown","ios","1","5.00"
"107049","1","1","0","1","Unknown","web","0",""
"107050","1","1","1","0","18-24","android","1","2.00"
"107050","1","1","1","0","25-34","android","1","4.00"
"107050","3","3","3","0","25-34","ios","3","2.00"
"107050","1","1","1","0","35-44","android","1","1.00"
"107050","5","5","5","0","35-44","ios","1","1.00"
"107050","2","2","2","0","45-54","android","2","3.00"
"107050","1","1","1","0","45-54","ios","1","2.00"
"107050","3","3","3","0","Unknown","android","2","4.50"
"107050","2","2","2","0","Unknown","ios","1","5.00"
"107051","1","1","1","0","18-24","android","1","5.00"
"107051","3","3","3","0","18-24","ios","3","4.67"
"107051","2","2","2","0","25-34","ios","1","5.00"
"107051","1","1","0","1","35-44","android","0",""
"107051","5","5","4","1","35-44","ios","3","2.33"
"107051","2","2","2","0","45-54","ios","1","5.00"
"107051","4","4","4","0","Unknown","ios","3","1.00"
"107051","1","1","1","0","Unknown","web","1","5.00"
"107052","2","2","2","0","18-24","ios","1","4.00"
"107052","3","3","3","0","25-34","ios","3","4.67"
"107052","2","2","2","0","35-44","ios","1","3.00"
"107052","3","3","3","0","Unknown","android","2","3.50"
"107052","2","2","2","0","Unknown","ios","2","1.50"
"107053","2","2","1","1","25-34","android","1","5.00"
"107053","3","3","3","0","25-34","ios","2","3.00"
"107053","1","1","1","0","25-34","web","0",""
"107053","2","2","2","0","35-44","android","2","3.00"
"107053","2","2","2","0","35-44","ios","2","2.50"
"107053","2","2","1","1","45-54","ios","1","1.00"
"107053","1","1","1","0","45-54","web","1","5.00"
"107053","2","2","2","0","Unknown","android","2","3.00"
"107053","4","4","4","0","Unknown","ios","4","2.75"
"107054","1","1","1","0","18-24","ios","1","4.00"
"107054","1","1","1","0","18-24","web","1","5.00"
"107054","2","2","2","0","25-34","ios","1","5.00"
"107054","3","3","3","0","35-44","android","1","1.00"
"107054","1","1","1","0","35-44","ios","1","2.00"
"107054","1","1","1","0","35-44","web","1","3.00"
"107054","1","1","1","0","45-54","android","1","3.00"
"107054","1","1","1","0","45-54","ios","1","1.00"
"107054","3","3","3","0","Unknown","ios","1","2.00"
"107055","1","1","1","0","18-24","android","0",""
"107055","1","1","1","0","25-34","android","1","4.00"
"107055","1","1","1","0","25-34","web","0",""
"107055","1","1","1","0","35-44","android","0",""
"107055","3","3","3","0","35-44","ios","3","3.00"
"107055","2","2","2","0","35-44","web","2","3.00"
"107055","1","1","1","0","45-54","android","0",""
"107055","1","1","1","0","45-54","ios","0",""
"107055","2","2","2","0","Unknown","android","2","3.00"
"107055","4","4","4","0","Unknown","ios","1","3.00"
"107056","1","1","1","0","25-34","ios","0",""
"107056","1","1","1","0","35-44","android","1","3.00"
"107056","1","1","1","0","35-44","ios","0",""
"107056","1","1","1","0","35-44","web","1","1.00"
"107056","1","1","1","0","45-54","ios","1","4.00"
"107056","2","2","2","0","Unknown","ios","2","3.00"
"107057","3","3","3","0","25-34","ios","3","3.33"
"107057","2","2","2","0","35-44","ios","1","4.00"
"107057","1","1","1","0","35-44","web","1","1.00"
"107057","2","2","2","0","Unknown","android","2","3.00"
"107057","2","2","2","0","Unknown","ios","2","1.00"
"107058","1","1","1","0","18-24","android","1","4.00"
"107058","1","1","1","0","35-44","android","1","5.00"
"107058","1","1","1","0","35-44","ios","0",""
"107058","2","2","2","0","35-44","web","1","1.00"
"107058","5","5","5","0","Unknown","ios","4","2.50"
"107059","1","1","1","0","25-34","ios","0",""
"107059","3","3","3","0","35-44","android","1","5.00"
"107059","3","3","3","0","35-44","ios","2","1.00"
"107059","1","1","1","0","35-44","web","0",""
"107059","1","1","1","0","Unknown","android","0",""
"107059","2","2","2","0","Unknown","ios","2","2.50"
"107060","1","1","1","0","18-24","ios","0",""
"107060","1","1","1","0","25-34","ios","0",""
"107060","1","1","0","1","35-44","android","0",""
"107060","4","4","3","1","35-44","ios","3","1.67"
"107060","1","1","0","1","45-54","android","0",""
"107060","4","4","2","2","Unknown","ios","2","3.00"
"107061","1","1","1","0","25-34","ios","1","5.00"
"107061","1","1","1","0","35-44","ios","0",""
"107061","1","1","1","0","45-54","ios","0",""
"107061","1","1","1","0","Unknown","android","1","1.00"
"107061","2","2","2","0","Unknown","ios","1","1.00"
"107061","1","1","1","0","Unknown","web","1","4.00"
"107062","1","1","1","0","25-34","android","1","4.00"
"107062","3","3","1","2","25-34","ios","0",""
"107062","2","2","2","0","35-44","android","1","5.00"
"107062","1","1","1","0","35-44","ios","1","1.00"
"107062","1","1","1","0","45-54","android","1","1.00"
"107062","1","1","0","1","45-54","web","0",""
"107062","2","2","2","0","Unknown","android","1","1.00"
"107062","5","5","5","0","Unknown","ios","4","4.25"
"107063","1","1","1","0","18-24","android","1","1.00"
"107063","1","1","1","0","18-24","ios","0",""
"107063","3","3","3","0","35-44","android","3","2.00"
"107063","1","1","0","1","35-44","ios","0",""
"107063","1","1","1","0","35-44","web","1","5.00"
"107063","1","1","0","1","45-54","ios","0",""
"107063","3","3","2","1","Unknown","ios","2","1.00"
"107064","1","1","1","0","18-24","android","0",""
"107064","1","1","0","1","25-34","android","0",""
"107064","1","1","1","0","25-34","ios","1","5.00"
"107064","1","1","1","0","25-34","web","1","5.00"
"107064","1","1","1","0","35-44","android","1","1.00"
"107064","2","2","2","0","35-44","ios","2","1.00"
"107064","1","1","1","0","35-44","web","1","5.00"
"107064","1","1","0","1","45-54","android","0",""
"107064","1","1","1","0","Unknown","android","1","2.00"
"107064","3","3","3","0","Unknown","ios","2","2.50"
"107065","1","1","1","0","18-24","ios","1","4.00"
"107065","1","1","1","0","18-24","web","0",""
"107065","2","2","2","0","25-34","android","2","4.00"
"107065","3","3","3","0","25-34","ios","3","3.33"
"107065","2","2","2","0","35-44","ios","2","1.00"
"107065","1","1","1","0","35-44","web","1","2.00"
"107065","1","1","1","0","45-54","android","0",""
"107065","2","2","2","0","45-54","ios","1","1.00"
"107065","2","2","2","0","Unknown","android","1","5.00"
"107065","2","2","2","0","Unknown","ios","2","4.00"
"107065","1","1","1","0","Unknown","web","1","4.00"
"107066","1","1","1","0","18-24","ios","0",""
"107066","1","1","0","1","35-44","android","0",""
"107066","4","4","3","1","35-44","ios","1","4.00"
"107066","3","3","2","1","45-54","ios","2","3.00"
"107066","5","5","4","1","Unknown","android","4","3.75"
"107066","5","5","5","0","Unknown","ios","4","2.25"
"107067","1","1","1","0","18-24","android","1","4.00"
"107067","1","1","1","0","25-34","android","1","1.00"
"107067","1","1","1","0","25-34","ios","1","1.00"
"107067","1","1","1","0","35-44","android","0",""
"107067","3","3","3","0","Unknown","android","3","1.33"
"107067","1","1","0","1","Unknown","web","0",""
"107068","1","1","1","0","18-24","android","1","1.00"
"107068","2","2","2","0","18-24","ios","2","2.50"
"107068","1","1","1","0","25-34","android","1","5.00"
"107068","1","1","1","0","25-34","ios","1","1.00"
"107068","1","1","1","0","35-44","android","1","5.00"
"107068","3","3","3","0","45-54","ios","3","4.33"
"107068","1","1","1","0","Unknown","ios","1","4.00"
"107068","2","2","2","0","Unknown","web","2","4.50"
"107069","1","1","1","0","18-24","android","1","5.00"
"107069","1","1","1","0","18-24","ios","0",""
"107069","3","3","3","0","35-44","android","3","3.00"
"107069","3","4","4","0","35-44","ios","3","2.67"
"107069","1","1","1","0","45-54","android","1","4.00"
"107069","1","1","0","1","Unknown","android","0",""
"107069","2","2","2","0","Unknown","ios","2","3.00"
"107070","1","1","1","0","18-24","android","0",""
"107070","3","3","3","0","18-24","ios","2","4.00"
"107070","1","1","1","0","25-34","android","0",""
"107070","1","1","1","0","25-34","ios","1","1.00"
"107070","1","1","1","0","35-44","android","1","2.00"
"107070","1","1","1","0","35-44","ios","0",""
"107070","2","2","2","0","45-54","android","0",""
"107070","1","1","1","0","Unknown","android","0",""
"107070","1","1","0","1","Unknown","ios","0",""
"107071","4","4","4","0","18-24","ios","2","2.50"
"107071","3","3","3","0","25-34","android","3","4.00"
"107071","1","1","1","0","35-44","android","1","1.00"
"107071","2","2","2","0","35-44","ios","2","3.00"
"107071","4","4","1","3","Unknown","ios","1","5.00"
"107071","1","1","1","0","Unknown","web","0",""
"107072","2","2","2","0","18-24","ios","1","5.00"
"107072","3","3","2","1","25-34","ios","2","2.50"
"107072","1","1","1","0","35-44","android","0",""
"107072","2","2","2","0","35-44","ios","1","5.00"
"107072","1","1","1","0","45-54","android","1","1.00"
"107072","1","1","1","0","45-54","ios","0",""
"107072","3","3","2","1","Unknown","android","1","2.00"
"107072","2","2","2","0","Unknown","ios","1","1.00"
"107073","1","1","1","0","18-24","ios","1","1.00"
"107073","2","2","1","1","25-34","ios","1","5.00"
"107073","1","1","1","0","25-34","web","1","5.00"
"107073","2","2","1","1","35-44","ios","1","4.00"
"107073","2","2","2","0","45-54","android","2","3.00"
"107073","4","4","1","3","Unknown","android","1","3.00"
"107074","1","1","1","0","25-34","ios","1","5.00"
"107074","3","3","3","0","35-44","android","1","5.00"
"107074","1","1","1","0","35-44","ios","1","5.00"
"107074","1","1","1","0","45-54","android","1","5.00"
"107074","1","1","1","0","45-54","web","0",""
"107074","3","3","3","0","Unknown","android","2","3.50"
"107074","2","2","2","0","Unknown","ios","2","5.00"
"107075","1","1","0","1","25-34","android","0",""
"107075","1","1","1","0","25-34","ios","0",""
"107075","1","1","0","1","35-44","android","0",""
"107075","1","1","1","0","35-44","ios","1","3.00"
"107075","1","1","1","0","45-54","ios","0",""
"107075","1","1","1","0","45-54","web","1","1.00"
"107075","3","3","2","1","Unknown","ios","1","5.00"
"107076","1","1","1","0","25-34","ios","0",""
"107076","1","1","1","0","35-44","android","1","2.00"
"107076","1","1","1","0","35-44","ios","1","1.00"
"107076","1","1","1","0","45-54","android","1","5.00"
"107076","1","1","1","0","Unknown","android","1","2.00"
"107076","3","3","3","0","Unknown","ios","2","2.00"
"107077","2","2","2","0","18-24","ios","0",""
"107077","1","1","1","0","18-24","web","1","4.00"
"107077","1","1","1","0","25-34","android","0",""
"107077","2","2","2","0","25-34","ios","2","3.00"
"107077","3","3","3","0","35-44","android","3","2.00"
"107077","2","2","2","0","35-44","ios","1","3.00"
"107077","1","1","1","0","45-54","android","1","4.00"
"107077","1","1","0","1","Unknown","android","0",""
"107077","3","3","3","0","Unknown","ios","2","1.00"
"107078","1","1","1","0","18-24","android","1","3.00"
"107078","2","2","2","0","18-24","ios","1","4.00"
"107078","3","3","3","0","25-34","android","2","3.00"
"107078","4","4","4","0","25-34","ios","2","5.00"
"107078","1","1","1","0","25-34","web","0",""
"107078","2","2","1","1","35-44","android","1","1.00"
"107078","1","1","1","0","45-54","ios","1","1.00"
"107078","1","1","1","0","Unknown","android","1","1.00"
"107078","1","1","0","1","Unknown","ios","0",""
"107079","3","3","3","0","25-34","android","3","3.67"
"107079","2","2","2","0","25-34","ios","2","3.00"
"107079","1","1","1","0","25-34","web","1","1.00"
"107079","1","1","1","0","35-44","android","1","1.00"
"107079","4","4","3","1","35-44","ios","3","2.33"
"107079","2","2","2","0","35-44","web","2","5.00"
"107079","3","3","3","0","Unknown","android","3","3.00"
"107079","4","4","4","0","Unknown","ios","3","3.33"
"107079","1","1","0","1","Unknown","web","0",""
"107080","2","2","1","1","18-24","ios","0",""
"107080","3","3","3","0","25-34","android","2","4.00"
"107080","2","2","1","1","25-34","ios","1","4.00"
"107080","1","1","1","0","25-34","web","0",""
"107080","3","3","3","0","35-44","ios","2","3.50"
"107080","1","1","1","0","45-54","ios","0",""
"107080","1","1","1","0","Unknown","ios","1","1.00"
"107081","1","1","1","0","18-24","android","0",""
"107081","1","1","1","0","25-34","android","1","2.00"
"107081","2","2","2","0","25-34","ios","2","4.00"
"107081","2","2","2","0","35-44","android","1","3.00"
"107081","2","2","1","1","35-44","ios","1","1.00"
"107081","1","1","1","0","45-54","android","1","3.00"
"107081","1","1","1","0","45-54","ios","1","3.00"
"107081","4","4","4","0","Unknown","android","4","3.50"
"107081","2","2","2","0","Unknown","ios","2","1.00"
"107081","1","1","1","0","Unknown","web","1","2.00"
"107082","1","1","0","1","18-24","android","0",""
"107082","3","3","3","0","18-24","ios","2","2.50"
"107082","1","1","1","0","25-34","android","0",""
"107082","3","3","3","0","25-34","ios","2","3.00"
"107082","2","2","2","0","35-44","android","2","3.50"
"107082","2","2","2","0","35-44","ios","2","5.00"
"107082","1","1","0","1","45-54","ios","0",""
"107082","1","1","1","0","Unknown","ios","1","2.00"
"107083","1","1","1","0","18-24","android","1","1.00"
"107083","2","2","2","0","25-34","android","1","2.00"
"107083","3","3","3","0","25-34","ios","3","1.67"
"107083","1","1","1","0","35-44","android","1","4.00"
"107083","3","3","3","0","35-44","ios","2","4.00"
"107083","1","1","1","0","45-54","ios","0",""
"107083","1","1","1","0","45-54","web","1","5.00"
"107083","1","1","1","0","Unknown","android","1","5.00"
"107083","2","2","2","0","Unknown","ios","2","3.50"
"107084","3","3","3","0","18-24","ios","3","1.67"
"107084","3","3","3","0","25-34","android","1","2.00"
"107084","1","1","1","0","25-34","ios","1","4.00"
"107084","1","1","1","0","35-44","android","1","4.00"
"107084","1","1","1","0","35-44","ios","1","3.00"
"107084","1","1","1","0","35-44","web","0",""
"107084","1","1","1","0","Unknown","android","1","1.00"
"107084","4","4","4","0","Unknown","ios","4","3.50"
"107085","1","1","0","1","18-24","ios","0",""
"107085","3","3","1","2","25-34","ios","1","1.00"
"107085","2","2","2","0","35-44","android","1","4.00"
"107085","4","4","4","0","35-44","ios","4","4.25"
"107085","1","1","1","0","45-54","android","1","4.00"
"107085","3","3","3","0","Unknown","android","3","2.67"
"107085","1","1","1","0","Unknown","ios","1","5.00"
"107086","1","1","1","0","18-24","android","1","5.00"
"107086","1","1","1","0","18-24","ios","1","1.00"
"107086","1","1","1","0","35-44","android","1","1.00"
"107086","3","3","3","0","35-44","ios","2","1.50"
"107086","3","3","3","0","45-54","ios","1","4.00"
"107086","6","6","6","0","Unknown","ios","5","2.80"
"107087","1","1","1","0","18-24","android","0",""
"107087","1","1","1","0","18-24","ios","0",""
"107087","1","1","1","0","25-34","android","1","2.00"
"107087","2","2","2","0","25-34","ios","1","4.00"
"107087","1","1","1","0","25-34","web","0",""
"107087","1","1","1","0","35-44","android","1","5.00"
"107087","5","5","5","0","35-44","ios","1","4.00"
"107087","1","1","1","0","35-44","web","1","5.00"
"107087","1","1","1","0","45-54","android","1","4.00"
"107087","1","1","1","0","Unknown","android","1","5.00"
"107087","2","2","2","0","Unknown","ios","0",""
"107087","3","3","2","1","Unknown","web","1","1.00"
"107088","1","1","0","1","18-24","ios","0",""
"107088","2","2","2","0","25-34","ios","0",""
"107088","6","6","3","3","35-44","ios","2","1.00"
"107088","1","1","1","0","35-44","web","1","3.00"
"107088","1","1","1","0","45-54","android","1","5.00"
"107088","2","2","2","0","Unknown","android","1","5.00"
"107088","3","3","3","0","Unknown","ios","2","2.00"
"107089","1","1","1","0","18-24","android","1","5.00"
"107089","1","1","1","0","18-24","ios","1","1.00"
"107089","2","2","2","0","25-34","android","1","4.00"
"107089","1","1","1","0","25-34","ios","1","5.00"
"107089","1","1","1","0","25-34","web","1","1.00"
"107089","4","4","4","0","35-44","ios","2","4.50"
"107089","1","1","1","0","Unknown","android","1","3.00"
"107089","1","1","1","0","Unknown","ios","1","5.00"
"107089","2","2","2","0","Unknown","web","2","4.50"
"107090","3","3","3","0","25-34","ios","2","3.00"
"107090","1","1","1","0","35-44","android","1","3.00"
"107090","5","5","4","1","35-44","ios","3","2.33"
"107090","2","2","2","0","45-54","android","2","2.00"
"107090","4","4","4","0","Unknown","ios","3","2.33"
"107090","1","1","1","0","Unknown","web","1","4.00"
"107091","1","1","1","0","18-24","android","0",""
"107091","1","1","1","0","18-24","ios","0",""
"107091","1","1","1","0","25-34","android","1","1.00"
"107091","3","3","3","0","25-34","ios","3","2.33"
"107091","1","1","1","0","35-44","android","1","5.00"
"107091","1","1","0","1","35-44","ios","0",""
"107091","3","3","3","0","45-54","ios","3","3.33"
"107091","1","1","1","0","Unknown","android","1","5.00"
"107092","1","1","1","0","18-24","android","0",""
"107092","2","2","2","0","25-34","android","2","1.50"
"107092","2","2","2","0","25-34","ios","2","2.00"
"107092","2","2","2","0","35-44","android","1","1.00"
"107092","1","1","1","0","35-44","ios","0",""
"107092","1","1","1","0","45-54","ios","1","1.00"
"107092","1","1","1","0","Unknown","ios","1","5.00"
"107092","1","1","1","0","Unknown","web","0",""
"107093","3","3","3","0","35-44","ios","3","3.33"
"107093","1","1","1","0","45-54","ios","1","5.00"
"107093","1","1","1","0","45-54","web","1","1.00"
